270.37333333333333, 0.0661925601750547
280, 0.11293216630196934
290.1333333333333, 0.1659737417943107
300.26666666666665, 0.2121881838074398
309.8933333333333, 0.24054704595185994
320.02666666666664, 0.25840262582056894
330.15999999999997, 0.26759299781181617
339.7866666666667, 0.2736323851203501
349.92, 0.277308533916849
360.05333333333334, 0.2825601750547046
370.18666666666667, 0.28203501094091904
379.81333333333333, 0.2841356673960613
389.94666666666666, 0.2862363238512035
400.08000000000004, 0.2851859956236324
410.21333333333337, 0.2836105032822757
419.84000000000003, 0.2799343544857768
429.4666666666667, 0.2752078774617068
439.6, 0.26890590809628007
450.24, 0.25945295404814006
460.37333333333333, 0.24894967177242888
470, 0.23477024070021882
479.62666666666667, 0.2200656455142232
490.26666666666665, 0.20746170678336978
499.8933333333334, 0.1985339168490153
510.0266666666667, 0.18855579868708972
519.6533333333333, 0.17437636761487962
530.2933333333333, 0.1486433260393873
539.9200000000001, 0.12028446389496716
550.0533333333333, 0.0971772428884026
559.6800000000001, 0.08404814004376365
569.8133333333334, 0.07407002188183806
579.9466666666667, 0.06461706783369803
589.5733333333333, 0.055689277899343526
599.7066666666667, 0.045711159737417906
609.3333333333333, 0.03678336980306346
619.9733333333334, 0.028380743982494516
629.6, 0.02155361050328225
639.7333333333333, 0.015776805251641157
649.36, 0.011050328227571071
660, 0.007374179431072214
670.1333333333333, 0.004223194748358805
679.76, 0.0026477024070021837
689.6399999999999, 0.0013347921225382864
699.52, 0.000547045951859948
